parcel_id,tax_district,land_use,sale_year,actual,predicted,residual,residual_z
032 09 0 022.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2015,143597.36938700598,140263.3731336834,3333.996253322577,0.048724354722567816
146 04 0 108.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,252500.0,272137.4265923643,-19637.426592364325,-0.2600643576283689
072 02 0 128.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,226328.52629088942,211948.03863870256,14380.487652186857,0.1972145844294948
105 13 0 378.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,798451.5001835311,550301.0114184397,248150.4887650914,3.3396206127737225
108 16 0 250.00,GENERAL SERVICES DISTRICT,ZERO LOT LINE,2015,141435.05444757125,136282.1186194728,5152.935828098445,0.07317508260791772
050 15 0 179.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,106768.84424204293,164123.89847856975,-57355.05423652682,-0.7670759498754648
130 16 0 007.00,CITY OF FOREST HILLS,SINGLE FAMILY,2014,429532.18141727493,486370.6333462879,-56838.451929012954,-0.7601316276884444
084 05 0 074.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,368576.41013091884,309219.54928959406,59356.860841324786,0.8018003977064784
072 13 0 213.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,218390.8177678151,166219.65118041186,52171.16658740325,0.7052081539033233
134 13 0 039.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,140740.7492281475,139523.6149263905,1217.1343017570034,0.020268865454894706
107 13 0 107.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,70000.0,106125.49597584736,-36125.495975847356,-0.4817019004257917
084 16 0 049.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,68500.0,108245.69467394447,-39745.69467394447,-0.5303656902985133
043 16 0 160.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2013,61000.0,123560.92949005646,-62560.92949005646,-0.8370548766052406
104 15 0 304.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,412805.57934662915,297551.58395751036,115253.99538911879,1.5531863400170205
084 10 0 069.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,164334.19082860232,170586.9086426271,-6252.717814024771,-0.08014311301849189
091 12 0 009.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,365334.9034626208,323261.0420343808,42073.86142824002,0.569477168528253
102 15 0 050.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,286334.62774002424,325437.93834929256,-39103.310609268316,-0.5217305722434141
081 02 0 136.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,135887.6199444183,164352.1536668861,-28464.533722467808,-0.3787209625238817
071 04 0 109.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,208684.55920035666,162578.93147444937,46105.62772590728,0.6236733727390135
063 12 0 032.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2013,155000.0,151570.32138121253,3429.6786187874677,0.05001054559655378
118 04 0 304.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,57000.0,84507.03644886301,-27507.036448863015,-0.36584999879724994
133 02 0 152.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,196807.4141659908,154179.90282853838,42627.51133745242,0.5769194956190631
090 11 0 034.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,194125.171349169,225499.52352017796,-31374.35217100897,-0.41783560935860015
094 01 0 040.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,123004.63385374426,257088.76406784236,-134084.13021409808,-1.798491057687997
091 16 0 350.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,360000.0,318413.0535750196,41586.946424980415,0.5629319119330954
171 07 0 055.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,509578.57479156856,502680.7705930585,6897.804198510072,0.09663012328784004
033 13 0 002.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2015,304689.83237489295,307725.80799098406,-3035.9756160911056,-0.03690270566813229
073 09 0 007.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,227043.06864064603,199922.2980605212,27120.770580124838,0.36847326469201264
033 15 0 055.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2014,142685.37527034333,132161.94465462008,10523.43061572325,0.14536687417861055
074 08 0 136.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2016,175683.28007099792,169733.1479867162,5950.132084281708,0.08389123228186082
110 00 0 077.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2015,273237.97871038783,258009.38595728332,15228.592753104516,0.20861506596735463
073 13 0 241.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,468812.28880824306,372619.7950802046,96192.49372803845,1.2969559535520658
075 10 0 083.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2014,134321.06016828874,138338.97532081747,-4017.9151525287307,-0.05010222957659496
150 04 0 121.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,152427.34227155987,144513.44999918275,7913.892272377125,0.11028868201414295
054 14 0 085.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2015,180459.92475223297,287912.0985191006,-107452.1737668676,-1.4404963616706978
071 16 0 244.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,371525.02141196624,336125.40746047115,35399.61395149509,0.47975994473675787
083 05 0 103.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,344183.9288020766,192527.7552472044,151656.17355487222,2.0425152683155523
117 02 0 029.00,URBAN SERVICES DISTRICT,ZERO LOT LINE,2015,240803.25461886698,266519.3512386131,-25716.096619746095,-0.3417756518381605
082 08 0 173.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,35000.0,101404.67977243665,-66404.67977243665,-0.888723713501758
150 10 0 089.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,150447.00779560595,154186.87678411452,-3739.8689885085623,-0.046364650170275086
120 02 0 075.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,68800.92989110485,115040.22112579724,-46239.291234692384,-0.6176545506355344
071 15 0 326.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,105783.98511422006,241657.4505019407,-135873.46538772064,-1.8225438343896758
071 04 0 112.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,59900.0,112503.02681885741,-52603.02681885741,-0.7031977810212444
148 05 0 074.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,155300.1370793352,153940.23362095375,1359.90345838145,0.022188011009510167
091 05 0 242.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,130000.0,125516.61211329255,4483.387886707453,0.06417481962602915
116 03 0 063.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,606641.1604661531,594718.2357137861,11922.924752366962,0.16417929147204074
071 15 0 058.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,58972.22562094702,97917.20361739893,-38944.97799645191,-0.5196022180720957
119 05 0 414.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,250178.8145762415,220941.4637894773,29237.350786764204,0.3969249666604157
061 04 0 086.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,286334.62774002424,252375.7426439225,33958.88509610173,0.4603932380641982
074 16 0 072.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2016,155300.1370793352,152340.05861888855,2960.078460446646,0.04369804030735335
082 09 0 106.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,315000.0,262203.52830776665,52796.47169223335,0.7136136914899167
072 06 0 353.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,174814.3170194543,147376.29786152832,27438.01915792597,0.3727378146283598
093 08 0 066.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,117100.41142876454,106078.26276431617,11022.148664448367,0.15207079082872416
156 01 0 009.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2014,180866.01361854555,176690.00504174535,4176.008576800203,0.06004293533017238
161 08 0 040.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,140000.0,163051.34394033658,-23051.343940336577,-0.3059552521121126
160 05 0 015.00,CITY OF OAK HILL,SINGLE FAMILY,2016,436781.6355356302,446463.00179070793,-9681.366255077708,-0.12623202724591726
133 11 0 076.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,162173.6204576043,171636.12173635347,-9462.501278749172,-0.12328997900305466
162 03 0 111.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,143669.4123411733,141327.24935514087,2342.162986032432,0.03539183633523375
149 13 0 032.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,150379.1753334149,160519.08565378777,-10139.910320372874,-0.1323959132372129
072 15 0 203.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,130000.0,130129.27547271845,-129.27547271845106,0.002170023979123747
061 11 0 190.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,161000.0,143038.9185881733,17961.081411826686,0.24534599291552064
062 13 0 068.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,490166.05765665165,414907.6341398724,75258.42351677926,1.0155539425306834
091 02 0 325.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,338748.42400429986,337034.8739865471,1713.5500177527429,0.02694183346226713
162 08 0 002.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,144481.95277132018,134050.78521682136,10431.167554498825,0.14412664661132274
071 05 0 078.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,124143.04707779356,173563.82162230837,-49420.77454451482,-0.6604209975032574
094 01 0 109.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,113030.09910681512,132141.18634964182,-19111.087242826703,-0.2529891472204134
162 01 0 128.00,URBAN SERVICES DISTRICT,DUPLEX,2013,128750.0,135826.51075836233,-7076.510758362332,-0.09121678330154727
119 01 0 030.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,42805.612581103,95322.48221879482,-52516.869637691816,-0.7020396305135188
133 02 0 393.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,291187.7570237535,313554.52448921395,-22366.767465460463,-0.296752971103976
162 13 0 165.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,58972.22562094702,117724.87174310806,-58752.64612216104,-0.7858627965438738
093 08 0 063.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,316700.0,110282.39843977142,206417.60156022856,2.778634704793884
043 13 0 198.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2014,112180.22607461477,136191.68603190908,-24011.45995729431,-0.3188614177673913
072 07 0 331.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,140000.0,145167.65321487468,-5167.653214874677,-0.06555735128140157
119 14 0 080.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,156000.0,129249.78827133015,26750.21172866985,0.3634921021684856
150 02 0 095.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,93483.52172884563,137319.02947758927,-43835.507748743636,-0.5853421765878848
072 09 0 264.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,190000.0,210058.72471237573,-20058.724712375726,-0.2657275725222873
150 07 0 344.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,162366.11668694243,136119.0058109201,26247.110876022343,0.3567292705617856
071 15 0 529.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,329042.16543684143,332291.95516997814,-3249.789733136713,-0.039776858755143266
102 11 0 022.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,260460.66315918267,256420.73984504267,4039.9233141400036,0.05821363667030849
083 02 0 084.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,291187.7570237535,334360.16372553667,-43172.406701783184,-0.5764285746823798
162 03 0 039.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,158697.32757794563,139862.4098723506,18834.917705595028,0.2570923608166672
133 07 0 291.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,165006.39564679362,151888.83171767526,13117.563929118362,0.18023798733912375
118 04 0 164.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,85000.0,91397.90815599138,-6397.908155991376,-0.08209480486809266
060 07 0 061.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,202860.80405988157,201578.7613533479,1282.0427065336844,0.021141383577363032
082 07 0 304.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,300758.3506668298,261148.75411325126,39609.596553578536,0.5363517856275053
118 13 0 138.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,817980.8151273993,632660.9992296117,185319.81589778757,2.4950319818835607
076 01 0 059.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2015,114897.55291814511,132015.10327315333,-17117.55035500822,-0.22619143021573318
173 01 0 257.00,URBAN SERVICES DISTRICT,ZERO LOT LINE,2014,75770.85445390646,87764.59964328315,-11993.745189376685,-0.15731571406785388
119 06 0 217.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,119900.0,138140.49208830408,-18240.492088304076,-0.24128634767900478
083 07 0 082.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,123497.0,124763.23328394801,-1266.2332839480077,-0.013113301781118948
149 05 0 132.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,160000.0,144445.22066542704,15554.779334572959,0.21299976321290232
034 05 0 041.00,CITY OF GOODLETTSVILLE,SINGLE FAMILY,2016,167432.96028865824,174856.00181729675,-7423.0415286385105,-0.09587495319648047
083 02 0 228.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,157445.93133279265,181615.05412374073,-24169.12279094808,-0.32098076856758295
149 03 0 124.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,168888.89907377702,203020.24306023994,-34131.34398646292,-0.45489591504253557
102 16 0 069.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,553256.7383451316,578219.2252165994,-24962.486871467787,-0.3316454049941055
104 13 0 199.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,532715.7714425548,415348.5177499238,117367.25369263097,1.5815933879735198
072 07 0 214.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,159900.0,146026.33030695052,13873.66969304948,0.19040178636950242
083 13 0 427.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,246000.0,388588.80633899407,-142588.80633899407,-1.912813448913383
073 01 0 008.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,237803.334902732,278650.1578830271,-40846.82298029511,-0.5451673851754602
131 04 0 101.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,365000.0,573687.48825468,-208687.48825467995,-2.8013316314373293
072 09 0 047.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,134916.99408767244,139999.57605461768,-5082.581966945232,-0.06441379821189055
083 01 0 063.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,247683.34760797748,170644.66938322035,77038.67822475714,1.0394846569068021
043 11 0 116.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2013,80000.0,94239.16923044912,-14239.169230449115,-0.1874993732596387
129 10 0 022.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,344412.97479048395,432673.40016041696,-88260.42536993301,-1.1825151597633339
162 16 0 034.00,URBAN SERVICES DISTRICT,ZERO LOT LINE,2016,118416.35452299308,111550.2955435743,6866.058979418769,0.09620339459139178
034 13 0 291.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2015,137503.57273950812,138209.38582333253,-705.8130838244106,-0.00557996642204641
069 11 0 042.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,236900.0,341963.83257364517,-105063.83257364517,-1.408391567524334
133 11 0 202.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,138749.22698702352,134090.13551967262,4659.091467350896,0.06653667952416449
091 08 0 058.00,URBAN SERVICES DISTRICT,DUPLEX,2014,77738.92859556637,145300.7286847356,-67561.80008916924,-0.904278069670255
117 09 0 060.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,646050.0,597721.9174989859,48328.08250101411,0.6535482722118724
165 14 0 162.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,142682.0009416392,165986.96255333268,-23304.961611693463,-0.30936445643932475
042 07 0 015.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2016,179565.78349798132,183272.9599686755,-3707.1764706941904,-0.0459251876020561
081 10 0 239.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,264020.909919294,188457.71919254406,75563.19072674995,1.019650714200676
108 12 0 138.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2015,171510.88951425423,175743.57528865503,-4232.685774400801,-0.0529892402865623
053 08 0 124.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2016,186845.47742357515,181793.10253600287,5052.374887572281,0.07182331247393563
081 15 0 176.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,63886.57775602594,110223.88984575686,-46337.31208973092,-0.6189721761833386
115 14 0 036.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,294376.0,405155.13251974,-110779.13251973997,-1.4852183328017559
042 03 0 022.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2013,120000.0,136851.96727332263,-16851.967273322633,-0.22262138327668235
007 14 0 026.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2015,280118.07169949834,287422.93985734985,-7304.86815785151,-0.0942864315256803
060 16 0 047.00,URBAN SERVICES DISTRICT,ZERO LOT LINE,2014,71342.68763517166,75926.5325201705,-4583.8448849988345,-0.05770962571154378
095 12 0 063.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,139000.0,146978.9462395404,-7978.946239540412,-0.10334759000362749
133 07 0 060.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,157259.26832252537,118828.2890570837,38430.97926544167,0.5205084607623818
091 07 0 072.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,179000.0,185485.52602869013,-6485.526028690132,-0.08327259042675506
072 13 0 048.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,310600.2741586704,302754.5741038988,7845.700054771616,0.1093720219009139
082 07 0 213.03,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,118084.44849959448,195587.4087354479,-77502.96023585343,-1.0379101072497396
161 06 0 048.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,220000.0,225355.19939278066,-5355.199392780662,-0.06807840290153672
161 06 0 255.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,170238.41325358205,162388.6613976113,7849.751855970768,0.10942648742024166
096 14 0 231.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,165006.39564679362,175966.1728845554,-10959.777237761766,-0.14341680869590157
095 12 0 008.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,133900.0,150038.8488342619,-16138.84883426191,-0.21303543267925926
026 06 0 006.00,CITY OF GOODLETTSVILLE,ZERO LOT LINE,2016,111621.97352577216,122509.73662828217,-10887.763102510013,-0.14244877322657798
051 01 0 049.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2014,69222.08774753312,123737.13229870953,-54515.04455117641,-0.7288996932415315
108 16 0 265.00,GENERAL SERVICES DISTRICT,ZERO LOT LINE,2014,118084.44849959448,115562.58632167906,2521.86217791542,0.03780740643051283
071 16 0 272.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,305747.14487494115,281426.35990408226,24320.78497085889,0.33083502361768047
119 05 0 238.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,157259.26832252537,136516.22632371532,20743.041998810048,0.2827419362681084
025 04 0 051.00,CITY OF GOODLETTSVILLE,SINGLE FAMILY,2014,162366.11668694243,147281.66360402945,15084.45308291298,0.20667749756089912
081 07 0 512.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,66422.5022810219,132907.6694124441,-66485.16713142222,-0.889805648569892
081 03 0 299.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,50000.0,81951.46252827562,-31951.462528275617,-0.4255932987843649
131 12 0 058.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,349333.1601446337,340020.32082210475,9312.839322528918,0.12909374520789377
042 01 0 020.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2013,235000.0,218034.25168377563,16965.748316224373,0.231966428792917
148 08 0 115.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,127773.15551205188,138771.69970845577,-10998.544196403891,-0.14393792570816846
096 16 0 190.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2016,232950.20561900278,180576.2147186424,52373.99090036037,0.7079345787683485
105 09 0 408.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,350000.0,305855.87084239913,44144.129157600866,0.5973063243739939
108 16 0 169.00,GENERAL SERVICES DISTRICT,ZERO LOT LINE,2015,122367.36816346506,121639.9572975101,727.4108659549529,0.013685857072469455
155 16 0 008.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2013,211500.0,206895.50271290116,4604.497287098842,0.06580280828183298
034 03 0 076.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2014,157445.93133279265,162136.89054177492,-4690.959208982269,-0.05914948837914498
075 11 0 190.00,GENERAL SERVICES DISTRICT,ZERO LOT LINE,2015,79612.50458827848,92285.19722541838,-12672.692637139902,-0.16644232801584985
072 16 0 201.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,140000.0,150731.28706681306,-10731.287066813064,-0.14034537571823807
033 16 0 117.00,GENERAL SERVICES DISTRICT,ZERO LOT LINE,2015,110081.48782576776,130148.16187499663,-20066.674049228866,-0.26583442987750705
072 10 0 091.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,200000.0,230049.91422629144,-30049.91422629144,-0.4000321197669732
083 01 0 347.01,URBAN SERVICES DISTRICT,DUPLEX,2013,115000.0,196545.89098556567,-81545.89098556567,-1.0922563873523694
118 06 0 037.01,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,482589.3796647498,494155.91814956226,-11566.538484812481,-0.15157307421936772
119 06 0 029.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,126181.36137695983,137218.3316714785,-11036.970294518658,-0.14445446077163568
096 14 0 085.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,128908.85627872398,132381.03890305813,-3472.1826243341493,-0.042766330281142025
071 07 0 219.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,58943.820542714246,108742.85200754876,-49799.031464834516,-0.6655056397628152
073 09 0 137.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,186967.04345769127,197487.90349351632,-10520.860035825055,-0.13751675285150877
160 06 0 030.00,CITY OF OAK HILL,SINGLE FAMILY,2013,335000.0,459116.1918262893,-124116.19182628929,-1.6644990590102628
124 00 0 136.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2015,520823.03927566373,518664.54723527055,2158.4920403931756,0.032922876742211685
072 10 0 241.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,226060.19821363024,154640.65975289777,71419.53846073247,0.9639505054565835
071 08 0 116.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,102000.0,97003.18759804497,4996.8124019550305,0.07107642498228904
061 10 0 090.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,122858.80337697295,171307.89538271347,-48449.09200574052,-0.6473593512144059
072 10 0 068.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,359034.504410288,247720.338058486,111314.166351802,1.5002259838610976
084 05 0 056.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,245717.6067539459,183633.73643135192,62083.87032259398,0.838457671918294
053 16 0 114.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2016,234891.45733249446,203242.91914189328,31648.53819060119,0.4293368663790009
142 02 0 005.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2016,261098.35546463227,227011.18337805668,34087.17208657559,0.46211771002511715
081 15 0 425.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,137503.57273950812,114975.91932076922,22527.653418738904,0.3067312148647573
119 06 0 028.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,183448.2869249647,161838.60716173786,21609.679763226828,0.29439153939224394
115 02 0 083.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,313000.0,283855.01987889747,29144.980121102533,0.39568329264221175
148 01 0 169.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,172206.48739524197,199278.28384259107,-27071.7964473491,-0.3599993729769022
136 09 0 033.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,160000.0,166208.56046830962,-6208.560468309617,-0.07954953681662516
103 04 0 287.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,169746.39471816708,178167.12224867658,-8420.727530509495,-0.10928614578641355
071 12 0 131.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,118084.44849959448,135281.77098433443,-17197.322484739954,-0.22726375095906834
061 07 0 239.00,URBAN SERVICES DISTRICT,DUPLEX,2014,86595.26223303596,152361.58288386642,-65766.32065083046,-0.880142699931009
063 12 0 050.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2016,203831.4299166274,185441.3312450222,18390.09867160523,0.25111297078682027
119 11 0 016.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,124000.0,131327.40034136697,-7327.400341366971,-0.09458931585204237
042 03 0 030.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2015,155293.52746849382,172315.1985565789,-17021.671088085073,-0.22490259253366032
033 12 0 104.00,CITY OF GOODLETTSVILLE,SINGLE FAMILY,2013,120000.0,126788.44456733008,-6788.44456733008,-0.08734451170573754
162 10 0 133.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,169053.7134467148,160018.25958634572,9035.453860369074,0.1253650471528976
083 05 0 271.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,378405.1144010767,357509.5336875127,20895.580713564006,0.28479240713484383
041 05 0 002.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2014,275431.9761253041,273838.3829413393,1593.5931839648401,0.025329337950261148
061 15 0 003.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,252597.6997430564,176245.94849647582,76351.75124658059,1.0302507797327514
130 09 0 025.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,609281.3777070843,496649.11011315684,112632.26759392745,1.5179442936078753
081 06 0 425.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,108115.7469717362,130286.17740015479,-22170.430428418593,-0.29411375013528707
148 13 0 213.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,112923.17406309138,128920.7678642418,-15997.593801150419,-0.21113664042417804
052 12 0 065.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2016,158212.01464957272,128927.2719031704,29284.74274640232,0.3975620235066872
080 08 0 185.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,61010.29839145715,110917.62241502742,-49907.32402357027,-0.666961340613121
084 11 0 028.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2013,99000.0,110537.38516417638,-11537.385164176376,-0.15118118659444998
104 13 0 243.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2015,732238.4681267588,520143.97716807167,212094.49095868715,2.8549451440420057
075 03 0 036.00,GENERAL SERVICES DISTRICT,SINGLE FAMILY,2013,159000.0,160424.79820757336,-1424.7982075733598,-0.015244778743569725
071 12 0 261.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2014,123004.63385374426,138194.62672598276,-15189.992872238494,-0.20028062803838206
132 16 0 049.00,URBAN SERVICES DISTRICT,SINGLE FAMILY,2016,271678.177303162,253222.98249009956,18455.194813062437,0.2519880125217017
